,name,year,selling_price,km_driven,transmission,owner,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer
274,Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,395000.0,49000.0,1,2,False,False,False,True,True,False
275,Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,650000.0,70000.0,0,2,True,False,False,False,True,False
276,Mahindra Bolero SLX,2011.0,350000.0,90000.0,1,2,True,False,False,False,True,False
277,Mahindra XUV500 W11 Option AWD,2020.0,1400000.0,25000.0,1,0,True,False,False,False,False,False
278,Tata Tiago 1.2 Revotron XZ,2018.0,360000.0,4000.0,1,0,False,False,False,True,True,False
279,Mahindra Marazzo M8 8Str,2018.0,1300000.0,10000.0,1,0,True,False,False,False,True,False
280,Renault Duster 110PS Diesel RxL,2015.0,800000.0,15000.0,1,0,True,False,False,False,True,False
281,Hyundai EON Magna Plus,2018.0,229999.0,30000.0,1,0,False,False,False,True,True,False
282,Maruti Wagon R VXI,2014.0,315000.0,41000.0,1,0,False,False,False,True,False,False
283,Chevrolet Spark 1.0 LT,2012.0,125000.0,28000.0,1,0,False,False,False,True,True,False
284,Maruti Baleno Alpha,2019.0,700000.0,16000.0,1,0,False,False,False,True,True,False
285,Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000.0,70000.0,1,0,False,False,False,True,True,False
286,Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000.0,10832.0,1,0,False,False,False,True,False,False
287,Ford Figo Aspire Facelift,2018.0,624000.0,14681.0,1,0,True,False,False,False,False,False
288,Hyundai i10 Era,2009.0,250000.0,50000.0,1,0,False,False,False,True,True,False
289,Mahindra Bolero SLX,2016.0,585000.0,51000.0,1,0,True,False,False,False,False,False
290,Hyundai Verna 1.4 VTVT,2015.0,500000.0,25000.0,1,0,False,False,False,True,True,False
291,Chevrolet Sail 1.2 LT ABS,2014.0,350000.0,30000.0,1,0,False,False,False,True,True,False
292,Honda City i-DTEC SV,2014.0,495000.0,80000.0,1,0,True,False,False,False,False,False
293,Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000.0,50000.0,1,0,False,False,False,True,True,False
294,Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,430000.0,200000.0,1,0,True,False,False,False,True,False
295,Hyundai Grand i10 1.2 Kappa Sportz Option,2013.0,345000.0,44000.0,1,0,False,False,False,True,False,False
296,Maruti Baleno Sigma 1.2,2015.0,500000.0,10000.0,1,0,False,False,False,True,True,False
297,Tata Tiago 1.2 Revotron XZ,2019.0,425000.0,19600.0,1,0,False,False,False,True,True,False
298,Maruti Wagon R LXI,2005.0,80000.0,40000.0,1,2,False,False,False,True,True,False
299,Chevrolet Beat Diesel LS,2011.0,106000.0,50000.0,1,0,True,False,False,False,True,False
300,Maruti A-Star Vxi,2009.0,180000.0,46730.0,1,0,False,False,False,True,True,False
301,Datsun GO A,2015.0,250000.0,40000.0,1,2,False,False,False,True,True,False
302,Skoda Yeti Ambition 4WD,2011.0,350000.0,80000.0,1,0,True,False,False,False,True,False
303,Maruti Zen LXi BSII,2002.0,60000.0,80000.0,1,2,False,False,False,True,True,False
304,Hyundai Verna CRDi 1.6 EX,2018.0,900000.0,24000.0,1,0,True,False,False,False,True,False
305,Ford Aspire Titanium Diesel BSIV,2017.0,700000.0,21170.0,1,0,True,False,False,False,False,False
306,BMW 3 Series 320d Sport,2013.0,2000000.0,167223.0,0,0,True,False,False,False,False,False
307,Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,40000.0,1,0,True,False,False,False,True,False
308,BMW X1 sDrive 20d Exclusive,2011.0,1375000.0,60000.0,0,0,True,False,False,False,True,False
309,Toyota Innova Crysta 2.4 VX MT,2016.0,1800000.0,141440.0,1,0,True,False,False,False,False,False
310,Chevrolet Tavera Neo 3 10 Seats BSIV,2007.0,160000.0,120000.0,1,4,True,False,False,False,True,False
311,Mitsubishi Outlander 2.4,2012.0,525000.0,140000.0,0,0,False,False,False,True,True,False
312,Mahindra XUV500 W8 2WD,2012.0,850000.0,212814.0,1,0,True,False,False,False,False,False
313,Maruti Baleno Alpha 1.3,2019.0,800000.0,30000.0,1,0,True,False,False,False,True,False
314,Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,88635.0,1,0,True,False,False,False,False,False
315,Maruti Swift Dzire VDI,2018.0,800000.0,25000.0,1,0,True,False,False,False,True,False
316,Hyundai i20 1.2 Spotz,2017.0,575000.0,20000.0,1,2,False,False,False,True,True,False
317,Renault Duster 110PS Diesel RxZ,2012.0,350000.0,110000.0,1,2,True,False,False,False,True,False
318,Maruti Swift Vdi BSIII,2008.0,250000.0,120000.0,1,4,True,False,False,False,True,False
319,Ford Endeavour Titanium 4X2,2011.0,600000.0,149674.0,1,2,True,False,False,False,False,False
320,Mahindra Scorpio 2.6 Turbo 9 Str,2007.0,370000.0,100000.0,1,4,True,False,False,False,True,False
321,Maruti Baleno Vxi,2006.0,80000.0,120000.0,1,4,False,False,False,True,True,False
322,Tata Indica DLX,2003.0,50000.0,120000.0,1,2,True,False,False,False,True,False
323,Hyundai Verna CRDi 1.6 EX,2018.0,900000.0,25000.0,1,0,True,False,False,False,True,False
324,Maruti Wagon R VXI BS IV,2014.0,300000.0,35000.0,1,2,False,False,False,True,True,False
325,Tata Indica LSI,2002.0,125000.0,40000.0,1,0,False,False,False,True,True,False
326,Maruti Swift Dzire VDI,2015.0,490000.0,60000.0,1,2,True,False,False,False,True,False
327,Toyota Etios Liva GD,2012.0,300000.0,50000.0,1,2,True,False,False,False,True,False
328,Tata Nano STD,2013.0,55000.0,25000.0,1,1,False,False,False,True,True,False
329,Hyundai Grand i10 Sportz,2016.0,350000.0,25000.0,1,0,False,False,False,True,True,False
330,Hyundai Grand i10 1.2 CRDi Asta,2019.0,755000.0,8000.0,1,0,True,False,False,False,True,False
331,Maruti Ertiga SHVS VDI,2017.0,720000.0,60000.0,1,0,True,False,False,False,True,False
332,Mahindra Bolero SLX,2006.0,229999.0,200000.0,1,4,True,False,False,False,True,False
333,Mahindra Scorpio S7 140 BSIV,2018.0,1100000.0,20000.0,1,0,True,False,False,False,True,False
334,Volkswagen Polo Petrol Comfortline 1.2L,2013.0,400000.0,100000.0,1,0,False,False,False,True,True,False
335,Hyundai Xcent 1.1 CRDi Base,2015.0,350000.0,70000.0,1,2,True,False,False,False,True,False
336,Chevrolet Beat Diesel PS,2012.0,159000.0,68000.0,1,0,True,False,False,False,False,False
337,Maruti Swift ZXi BSIV,2017.0,550000.0,38000.0,1,0,False,False,False,True,False,False
338,Maruti Ritz VDi,2013.0,335000.0,80000.0,1,0,True,False,False,False,False,False
339,Tata Indigo CS Emax CNG GLX,2014.0,185000.0,72000.0,1,0,False,False,False,False,False,False
340,Maruti Eeco 5 STR With AC Plus HTR CNG,2012.0,229999.0,75000.0,1,0,False,False,False,False,False,False
341,Maruti Estilo LXI,2014.0,225000.0,43000.0,1,0,False,False,False,True,False,False
342,Maruti Swift VXI with ABS,2007.0,250000.0,120000.0,1,2,False,False,False,True,True,False
343,Tata Zest Quadrajet 1.3 XM,2015.0,400000.0,100000.0,1,0,True,False,False,False,True,False
344,Maruti Swift VDI BSIV,2014.0,470000.0,163000.0,1,0,True,False,False,False,True,False
345,Maruti Alto K10 VXI AGS Optional,2018.0,300000.0,25000.0,0,0,False,False,False,True,True,False
346,Maruti Alto LX,2011.0,145000.0,25000.0,1,0,False,False,False,True,True,False
347,Maruti SX4 Vxi BSIII,2007.0,100000.0,90000.0,1,2,False,False,False,True,True,False
348,Mahindra Scorpio SLE BSIV,2014.0,500000.0,70000.0,1,2,True,False,False,False,True,False
349,Hyundai Santro Xing GLS CNG,2010.0,130000.0,98000.0,1,2,False,False,False,False,True,False
350,Chevrolet Cruze LTZ,2010.0,240000.0,81925.0,1,0,True,False,False,False,True,False
351,Ford Figo Diesel Celebration Edition,2013.0,150000.0,80000.0,1,2,True,False,False,False,True,False
352,Renault KWID RXT Optional,2017.0,270000.0,40000.0,1,0,False,False,False,True,True,False
353,Maruti Swift Dzire VDI,2014.0,400000.0,90000.0,1,0,True,False,False,False,True,False
354,Hyundai EON Era Plus,2012.0,200000.0,46000.0,1,0,False,False,False,True,True,False
355,Mahindra XUV500 W6 2WD,2012.0,550000.0,80000.0,1,0,True,False,False,False,True,False
356,Renault KWID 1.0 RXT Optional,2018.0,325000.0,35000.0,1,0,False,False,False,True,True,False
357,Skoda Rapid 1.5 TDI AT Style BSIV,2017.0,860000.0,82080.0,0,0,True,False,False,False,True,False
358,Mahindra XUV500 W8 2WD,2012.0,600000.0,200000.0,1,0,True,False,False,False,True,False
359,Chevrolet Spark 1.0,2009.0,125000.0,70000.0,1,0,False,False,False,True,True,False
360,Maruti 800 AC,2000.0,60000.0,40000.0,1,4,False,False,False,True,True,False
361,Chevrolet Tavera Neo 3 10 Seats BSIV,2010.0,300000.0,120000.0,1,4,True,False,False,False,True,False
362,Ford Fiesta 1.6 ZXi Duratec,2007.0,190000.0,60000.0,1,4,False,False,False,True,True,False
363,Maruti Ertiga VDI,2013.0,400000.0,110000.0,1,0,True,False,False,False,True,False
364,Tata Manza Aura Quadrajet BS IV,2011.0,260000.0,97000.0,1,2,True,False,False,False,True,False
365,Maruti Swift VVT VXI,2017.0,400000.0,30000.0,1,0,False,False,False,True,True,False
366,Hyundai i20 Sportz Petrol,2010.0,250000.0,40000.0,1,0,False,False,False,True,True,False
367,Hyundai Grand i10 1.2 Kappa Asta,2019.0,600000.0,10000.0,1,0,False,False,False,True,True,False
368,Maruti Zen Estilo VXI BSIV,2010.0,175000.0,52047.0,1,0,False,False,False,True,True,False
369,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011.0,450000.0,200000.0,1,4,True,False,False,False,True,False
370,Tata Tiago 1.2 Revotron XZA,2019.0,350000.0,15000.0,0,2,False,False,False,True,True,False
371,Maruti Vitara Brezza ZDi,2018.0,800000.0,50000.0,1,0,True,False,False,False,True,False
372,Maruti Swift VXI BSIII,2011.0,250000.0,70000.0,1,2,False,False,False,True,True,False
373,Maruti Swift VXI BSIV,2019.0,600000.0,10000.0,1,0,False,False,False,True,True,False
374,Maruti Swift VDI BSIV,2017.0,600000.0,90000.0,1,0,True,False,False,False,True,False
375,Maruti Alto 800 LXI,2016.0,130000.0,40000.0,1,0,False,False,False,True,True,False
376,Maruti Wagon R LXI,2006.0,90000.0,62009.0,1,2,False,False,False,True,True,False
377,Hyundai i20 Active 1.2 S,2017.0,595000.0,33100.0,1,2,False,False,False,True,True,False
378,Hyundai EON Era Plus,2014.0,190000.0,40000.0,1,2,False,False,False,True,True,False
379,Hyundai Santro GLS I - Euro I,1999.0,50000.0,120000.0,1,2,False,False,False,True,True,False
380,Maruti Wagon R LXI Minor,2007.0,95000.0,80000.0,1,0,False,False,False,True,True,False
381,Tata Safari Storme VX,2016.0,1000000.0,70000.0,1,0,True,False,False,False,True,False
382,Mahindra Scorpio REV 116,2006.0,220000.0,220000.0,1,2,False,False,False,True,True,False
383,Mahindra Bolero SLX,2010.0,400000.0,50000.0,1,0,True,False,False,False,True,False
384,Datsun GO Plus A,2015.0,315000.0,45000.0,1,2,False,False,False,True,True,False
385,Toyota Fortuner 4x4 MT,2014.0,1000000.0,110000.0,1,0,True,False,False,False,True,False
386,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,500000.0,49000.0,1,0,True,False,False,False,True,False
387,Mahindra XUV500 W11 AT BSIV,2018.0,1600000.0,35000.0,0,0,True,False,False,False,True,False
388,Mahindra Supro VX 8 Str,2017.0,500000.0,160000.0,1,0,True,False,False,False,True,False
389,Maruti Alto LX,2007.0,70000.0,180000.0,1,4,False,False,False,True,True,False
390,Maruti 800 AC,2007.0,105000.0,60000.0,1,2,False,False,False,True,True,False
391,Ford Endeavour 2.5L 4X2 MT,2008.0,400000.0,66227.79100346021,1,4,True,False,False,False,True,False
392,Maruti Wagon R LXI,2004.0,80000.0,60000.0,1,4,False,False,False,True,True,False
393,Maruti Alto 800 VXI,2016.0,300000.0,30000.0,1,0,False,False,False,True,True,False
394,Mahindra KUV 100 D75 K2,2017.0,409999.0,40000.0,1,0,True,False,False,False,True,False
395,Maruti Swift Glam,2009.0,250000.0,70000.0,1,0,False,False,False,True,True,False
396,Tata New Safari DICOR 2.2 EX 4x2,2010.0,250000.0,120000.0,1,2,True,False,False,False,True,False
397,Maruti Swift Dzire VDI,2012.0,215000.0,80000.0,1,4,True,False,False,False,True,False
398,Toyota Fortuner 4x4 MT,2015.0,1400000.0,120000.0,1,0,True,False,False,False,True,False
399,Honda Brio 1.2 VX MT,2018.0,475000.0,20000.0,1,0,False,False,False,True,True,False
400,Honda Brio 1.2 VX MT,2018.0,475000.0,22000.0,1,0,False,False,False,True,True,False
401,Chevrolet Spark 1.0 LS,2008.0,75000.0,35000.0,1,2,False,False,False,True,True,False
402,Chevrolet Sail Hatchback LS ABS,2013.0,200000.0,120000.0,1,2,True,False,False,False,True,False
403,Tata Tiago NRG Petrol,2019.0,575000.0,8000.0,1,0,False,False,False,True,True,False
404,Maruti Ritz VDi,2011.0,150000.0,40000.0,1,2,True,False,False,False,True,False
405,Maruti Vitara Brezza ZDi Plus,2018.0,850000.0,10000.0,1,0,True,False,False,False,True,False
406,Hyundai Santro Era,2019.0,350000.0,30000.0,1,0,False,False,False,True,True,False
407,Ford Endeavour 2.5L 4X2 MT,2011.0,550000.0,54000.0,1,2,True,False,False,False,True,False
408,Hyundai Verna 1.4 VTVT,2017.0,330000.0,80577.0,1,0,False,False,False,True,True,False
409,Honda City i-DTEC V,2017.0,1044999.0,25000.0,1,0,True,False,False,False,True,False
410,Hyundai Verna 1.6 CRDI,2011.0,300000.0,127500.0,1,2,True,False,False,False,True,False
411,Hyundai EON D Lite Plus,2015.0,235000.0,40903.0,1,0,False,False,False,True,False,False
412,Ford Figo Petrol Titanium,2011.0,120000.0,60000.0,1,4,False,False,False,True,True,False
413,Maruti Wagon R VXI,2004.0,130000.0,46000.0,1,0,False,False,False,True,True,False
414,Ford Endeavour 4x4 XLT,2004.0,275000.0,22288.0,1,2,True,False,False,False,False,False
415,Volkswagen Jetta 2.0 TDI Trendline,2011.0,270000.0,180000.0,1,2,True,False,False,False,True,False
416,Volkswagen Polo 1.5 TDI Highline,2015.0,500000.0,30000.0,1,2,True,False,False,False,True,False
417,Hyundai Grand i10 Sportz,2015.0,400000.0,61690.0,1,0,False,False,False,True,False,False
418,Hyundai i20 Asta 1.2,2015.0,600000.0,64484.0,1,0,False,False,False,True,False,False
419,Audi Q5 2.0 TDI,2012.0,1350000.0,90000.0,0,2,True,False,False,False,True,False
420,Renault Duster 85PS Diesel RxE,2013.0,400000.0,75976.0,1,2,True,False,False,False,False,False
421,Ford Figo Diesel Titanium,2011.0,220000.0,70000.0,1,2,True,False,False,False,True,False
422,Honda Brio E MT,2012.0,300000.0,85962.0,1,2,False,False,False,True,False,False
423,Maruti Omni E MPI STD BS IV,2018.0,250000.0,120000.0,1,0,False,False,False,True,True,False
424,Honda Mobilio V i DTEC,2015.0,600000.0,120000.0,1,0,True,False,False,False,True,False
425,Honda Brio S Option AT,2012.0,285000.0,75000.0,0,2,False,False,False,True,True,False
426,Honda Accord 2.4 MT,2009.0,350000.0,57035.0,1,0,False,False,False,True,False,False
427,Mahindra Bolero SLX,2011.0,170000.0,70000.0,1,4,True,False,False,False,True,False
428,Ford Figo 1.2P Ambiente MT,2015.0,229999.0,45000.0,1,0,False,False,False,True,True,False
429,Mahindra XUV500 W6 2WD,2013.0,500000.0,72104.0,1,2,True,False,False,False,False,False
430,Tata Nano Lx,2011.0,75000.0,15000.0,1,0,False,False,False,True,True,False
431,Hyundai i20 Active 1.2 SX,2016.0,600000.0,30000.0,1,0,False,False,False,True,True,False
432,Tata Indigo LS Dicor,2011.0,220000.0,80000.0,1,0,True,False,False,False,True,False
433,Tata Indica Vista Terra 1.4 TDI,2009.0,150000.0,164000.0,1,2,True,False,False,False,True,False
434,Maruti Alto LX,2006.0,65000.0,124439.0,1,2,False,False,False,True,True,False
435,Maruti Zen VXI,2006.0,120000.0,77000.0,1,2,False,False,False,True,True,False
436,Maruti Swift Dzire VDI,2014.0,240000.0,90000.0,1,0,True,False,False,False,True,False
437,Renault KWID 1.0 RXT Optional,2017.0,390000.0,30000.0,1,0,False,False,False,True,True,False
438,Chevrolet Beat LS,2012.0,180000.0,50000.0,1,0,False,False,False,True,True,False
439,Maruti Swift VDI,2012.0,320000.0,80000.0,1,2,True,False,False,False,True,False
440,Maruti Alto 800 LXI,2018.0,310000.0,5000.0,1,0,False,False,False,True,True,False
441,Maruti Wagon R AMT VXI,2018.0,420000.0,24000.0,0,0,False,False,False,True,True,False
442,Tata Tiago NRG Petrol,2019.0,550000.0,10000.0,1,0,False,False,False,True,True,False
443,Maruti Ertiga SHVS VDI,2016.0,550000.0,78000.0,1,4,True,False,False,False,True,False
444,Mahindra TUV 300 T4 Plus,2018.0,760000.0,50000.0,1,0,True,False,False,False,True,False
445,Maruti 800 AC BSII,2001.0,43000.0,100000.0,1,2,False,False,False,True,True,False
446,Maruti Omni MPI STD BSIV,2018.0,250000.0,20000.0,1,0,False,False,False,True,True,False
447,Hyundai Santro Magna BSIV,2019.0,500000.0,1250.0,1,0,False,False,False,True,True,False
448,Tata Zest Revotron 1.2 XT,2015.0,380000.0,17152.0,1,0,False,False,False,True,True,False
449,Mahindra XUV500 W11 Option AT AWD,2019.0,1850000.0,5000.0,0,0,True,False,False,False,True,False
450,Volkswagen Polo Diesel Trendline 1.2L,2012.0,350000.0,77000.0,1,0,True,False,False,False,True,False
451,Hyundai Verna CRDi,2008.0,195000.0,90000.0,1,2,True,False,False,False,True,False
452,Chevrolet Beat LS,2011.0,225000.0,80000.0,1,2,False,False,False,True,True,False
453,Toyota Innova 2.5 G (Diesel) 7 Seater,2015.0,1125000.0,65000.0,1,0,True,False,False,False,True,False
454,Tata Indica Vista Quadrajet LX,2011.0,133000.0,80000.0,1,0,True,False,False,False,True,False
455,Hyundai EON Era Plus,2013.0,200000.0,24005.0,1,0,False,False,False,True,True,False
456,Maruti Vitara Brezza ZDi Plus,2018.0,940000.0,20000.0,1,0,True,False,False,False,True,False
457,Renault Duster 85PS Diesel RxL,2014.0,400000.0,120000.0,1,0,True,False,False,False,True,False
458,Hyundai i10 Era 1.1,2009.0,120000.0,120000.0,1,2,False,False,False,True,True,False
459,Maruti Swift Dzire ZDI,2015.0,625000.0,80000.0,1,0,True,False,False,False,True,False
460,Maruti Swift 1.3 VXi,2005.0,110000.0,80000.0,1,0,False,False,False,True,True,False
461,Renault Duster 110PS Diesel RxZ,2012.0,490000.0,100000.0,1,0,True,False,False,False,True,False
462,Maruti Alto LX,2009.0,140000.0,120000.0,1,2,False,False,False,True,True,False
463,Ford Figo Diesel ZXI,2011.0,175000.0,149000.0,1,2,True,False,False,False,True,False
464,Maruti Wagon R LXI BSIII,2005.0,90000.0,65000.0,1,2,False,False,False,True,True,False
465,Maruti Swift Ldi BSIV,2009.0,275000.0,100000.0,1,2,True,False,False,False,True,False
466,Volkswagen Vento Diesel Highline,2011.0,300000.0,65000.0,1,2,True,False,False,False,True,False
467,Datsun GO Plus T Option BSIV,2018.0,270000.0,19000.0,1,2,False,False,False,True,True,False
468,Chevrolet Beat LT,2010.0,130000.0,80000.0,1,2,False,False,False,True,True,False
469,Maruti Alto K10 VXI Airbag,2015.0,275000.0,30000.0,1,0,False,False,False,True,True,False
470,Maruti Swift VDI,2012.0,352000.0,109000.0,1,0,True,False,False,False,True,False
471,Hyundai EON LPG Magna Plus,2012.0,180000.0,90000.0,1,0,False,False,True,False,True,False
472,Maruti Alto LX,2012.0,150000.0,90000.0,1,0,False,False,False,True,True,False
473,Maruti Swift Vdi BSIII,2010.0,300000.0,110000.0,1,2,True,False,False,False,True,False
474,Mahindra Bolero DI DX 7 Seater,2007.0,225000.0,120000.0,1,0,True,False,False,False,True,False
475,Honda Mobilio V i DTEC,2014.0,600000.0,44000.0,1,0,True,False,False,False,True,False
476,Maruti Ertiga BSIV ZXI,2015.0,500000.0,80000.0,1,0,False,False,False,True,True,False
477,Honda BR-V i-VTEC S MT,2018.0,900000.0,5000.0,1,0,False,False,False,True,True,False
478,Hyundai i20 Magna 1.2,2016.0,600000.0,61000.0,1,0,False,False,False,True,True,False
479,Toyota Etios VD,2011.0,450000.0,100000.0,1,2,True,False,False,False,True,False
480,Hyundai i10 Era 1.1,2009.0,270000.0,27633.0,1,0,False,False,False,True,True,False
481,Maruti Swift Vdi BSIII,2010.0,310000.0,100000.0,1,4,True,False,False,False,True,False
482,Hyundai Santro Xing GLS Audio LPG,2012.0,250000.0,100000.0,1,0,False,False,True,False,True,False
483,Ford Figo 1.2P Titanium MT,2019.0,700000.0,12586.0,1,0,False,False,False,True,False,False
484,Fiat Avventura Urban Cross 1.3 Multijet Emotion,2018.0,650000.0,38083.0,1,0,True,False,False,False,False,False
485,Ford Figo Diesel ZXI,2012.0,400000.0,55328.0,1,0,True,False,False,False,False,False
486,Ford Figo Diesel Titanium,2012.0,425000.0,81632.0,1,0,True,False,False,False,False,False
487,Ford Aspire Titanium Diesel BSIV,2016.0,600000.0,155201.0,1,0,True,False,False,False,False,False
488,Ford EcoSport 1.5 TDCi Titanium BSIV,2013.0,600000.0,93283.0,1,0,True,False,False,False,False,False
489,Maruti Swift Ldi BSIII,2009.0,300000.0,217871.0,1,0,True,False,False,False,False,False
